Player,Tm,Int,Yds,TD,Lng,Sk,Tkl,Ast,FR,Yds,TD,FF,
Tracy Porter,CHI,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mitch Unrein,CHI,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cornelius Washington,CHI,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
C.J. Wilson,CHI,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Willie Young,CHI,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Barr,MIN,0,0,0,0,0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chad Greenway,MIN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Everson Griffen,MIN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Danielle Hunter,MIN,0,0,0,0,1.5,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Linval Joseph,MIN,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eric Kendricks,MIN,0,0,0,0,2.5,7,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Captain Munnerlyn,MIN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Terence Newman,MIN,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Xavier Rhodes,MIN,0,0,0,0,0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Robison,MIN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andrew Sendejo,MIN,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Harrison Smith,MIN,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trae Waynes,MIN,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kentrell Brice,GNB,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Morgan Burnett,GNB,0,0,0,0,0,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kenny Clark,GNB,0,0,0,0,0,1,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ha Ha Clinton-Dix,GNB,0,0,0,0,0,5,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mike Daniels,GNB,0,0,0,0,1,2,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Makinton Dorleant,GNB,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Letroy Guion,GNB,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ladarius Gunter,GNB,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Micah Hyde,GNB,0,0,0,0,0,2,2,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Datone Jones,GNB,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Blake Martinez,GNB,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Clay Matthews,GNB,0,0,0,0,1,1,2,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Julius Peppers,GNB,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nick Perry,GNB,0,0,0,0,2,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Damarious Randall,GNB,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Quinten Rollins,GNB,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jake Ryan,GNB,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joe Thomas,GNB,0,0,0,0,0,9,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antwon Blake,TEN,0,0,0,0,0,8,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kevin Byard,TEN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jurrell Casey,TEN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Matt Cassel,TEN,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Austin Johnson,TEN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rashad Johnson,TEN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
DaQuan Jones,TEN,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brice McCain,TEN,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Derrick Morgan,TEN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Orakpo,TEN,0,0,0,0,0,4,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nate Palmer,TEN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kalan Reed,TEN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Da'Norris Searcy,TEN,0,0,0,0,0,1,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
LeShaun Sims,TEN,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Spence,TEN,0,0,0,0,1,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daimion Stafford,TEN,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Aaron Wallace,TEN,0,0,0,0,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Avery Williamson,TEN,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Al Woods,TEN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Wesley Woodyard,TEN,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyson Alualu,JAX,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Prince Amukamara,JAX,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Cyprien,JAX,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sheldon Day,JAX,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dante Fowler,JAX,0,0,0,0,1,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tashaun Gipson,JAX,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Malik Jackson,JAX,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Johnson,JAX,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Abry Jones,JAX,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sen'Derrick Marks,JAX,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Yannick Ngakoue,JAX,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jermey Parnell,JAX,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Paul Posluszny,JAX,0,0,0,0,0,7,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jalen Ramsey,JAX,1,30,1,30,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Telvin Smith,JAX,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jahleel Addae,SDG,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joey Bosa,SDG,0,0,0,0,2,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jatavis Brown,SDG,0,0,0,0,0.5,8,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ryan Carrethers,SDG,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Emanuel,SDG,0,0,0,0,0.5,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Melvin Ingram,SDG,0,0,0,0,1,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Liuget,SDG,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dwight Lowery,SDG,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Denzel Perryman,SDG,0,0,0,0,1,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adrian Phillips,SDG,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darius Philon,SDG,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trovon Reed,SDG,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Philip Rivers,SDG,0,0,0,0,0,0,0,1,-3,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Damion Square,SDG,0,0,0,0,2,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darrell Stuckey,SDG,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Korey Toomer,SDG,0,0,0,0,1,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tourek Williams,SDG,0,0,0,0,0,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Briean Boddy-Calhoun,CLE,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Burley,CLE,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jamie Collins,CLE,0,0,0,0,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Demario Davis,CLE,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joe Haden,CLE,0,0,0,0,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tracy Howard,CLE,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cam Johnson,CLE,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Christian Kirksey,CLE,0,0,0,0,0,6,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jamie Meder,CLE,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Carl Nassib,CLE,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Emmanuel Ogbah,CLE,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ed Reynolds,CLE,0,0,0,0,0,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Danny Shelton,CLE,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jamar Taylor,CLE,1,17,0,17,0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tramon Williams,CLE,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Isa Abdul-Quddus,MIA,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kiko Alonso,MIA,0,0,0,0,0,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andre Branch,MIA,0,0,0,0,0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Donald Butler,MIA,0,0,0,0,0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Neville Hewitt,MIA,0,0,0,0,0,6,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Xavien Howard,MIA,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jason Jones,MIA,0,0,0,0,1,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tony Lippett,MIA,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bobby McCain,MIA,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Earl Mitchell,MIA,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Spencer Paysinger,MIA,0,0,0,0,0,6,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Phillips,MIA,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bacarri Rambo,MIA,0,0,0,0,0,7,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ndamukong Suh,MIA,0,0,0,0,0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Thomas,MIA,0,0,0,0,0,7,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cameron Wake,MIA,0,0,0,0,1,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nicholas Williams,MIA,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lorenzo Alexander,BUF,0,0,0,0,0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Preston Brown,BUF,0,0,0,0,0,7,6,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Zach Brown,BUF,0,0,0,0,0,5,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ronald Darby,BUF,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcell Dareus,BUF,0,0,0,0,0,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leger Douzable,BUF,0,0,0,0,0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612240buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
