Player,Tm,Int,Yds,TD,Lng,Sk,Tkl,Ast,FR,Yds,TD,FF,
Nick Kwiatkoski,CHI,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cre'von LeBlanc,CHI,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sherrick McManis,CHI,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tracy Porter,CHI,0,0,0,0,0.0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Prosinski,CHI,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Will Sutton,CHI,0,0,0,0,0.0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mitch Unrein,CHI,0,0,0,0,0.0,0,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cornelius Washington,CHI,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Willie Young,CHI,0,0,0,0,0.0,1,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Brown,DAL,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Carr,DAL,0,0,0,0,0.0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Barry Church,DAL,0,0,0,0,0.0,6,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Morris Claiborne,DAL,0,0,0,0,0.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Maliek Collins,DAL,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyrone Crawford,DAL,0,0,0,0,0.0,2,1,1,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Justin Durant,DAL,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Hitchens,DAL,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Byron Jones,DAL,0,0,0,0,0.0,4,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Lee,DAL,0,0,0,0,0.0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Benson Mayowa,DAL,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Terrell McClain,DAL,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cedric Thornton,DAL,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Wilber,DAL,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
J.J. Wilcox,DAL,0,0,0,0,0.0,3,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Damien Wilson,DAL,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609250dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Alford,ATL,0,0,0,0,0.0,7,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ricardo Allen,ATL,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Babineaux,ATL,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vic Beasley,ATL,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dwight Freeney,ATL,0,0,0,0,1.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
C.J. Goodwin,ATL,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kemal Ishmael,ATL,0,0,0,0,0.0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Grady Jarrett,ATL,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Deion Jones,ATL,1,90,1,90,0.0,8,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Keanu Neal,ATL,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Poole,ATL,0,0,0,0,0.0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
LaRoy Reynolds,ATL,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Desmond Trufant,ATL,0,0,0,0,1.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Weatherspoon,ATL,0,0,0,0,0.0,8,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Stephone Anthony,NOR,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vonn Bell,NOR,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jairus Byrd,NOR,0,0,0,0,0.0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ken Crawley,NOR,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kasim Edebali,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nick Fairley,NOR,0,0,0,0,1.5,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Roman Harper,NOR,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
John Jenkins,NOR,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cameron Jordan,NOR,0,0,0,0,0.5,1,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Paul Kruger,NOR,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
James Laurinaitis,NOR,0,0,0,0,0.0,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sterling Moore,NOR,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Craig Robertson,NOR,0,0,0,0,0.0,5,6,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nathan Stupar,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
B.W. Webb,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609260nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Isa Abdul-Quddus,MIA,0,0,0,0,0.0,2,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kiko Alonso,MIA,0,0,0,0,0.0,5,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andre Branch,MIA,0,0,0,0,0.0,2,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Donald Butler,MIA,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Neville Hewitt,MIA,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Xavien Howard,MIA,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Reshad Jones,MIA,0,0,0,0,0.0,5,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jason Jones,MIA,0,0,0,0,0.0,2,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tony Lippett,MIA,0,0,0,0,0.0,1,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bobby McCain,MIA,0,0,0,0,1.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Spencer Paysinger,MIA,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Phillips,MIA,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ndamukong Suh,MIA,0,0,0,0,0.0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Thomas,MIA,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Julius Warmsley,MIA,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mario Williams,MIA,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Geno Atkins,CIN,0,0,0,0,1.5,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vontaze Burfict,CIN,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Will Clarke,CIN,0,0,0,0,1.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andy Dalton,CIN,0,0,0,0,0.0,0,0,2,-14,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Karlos Dansby,CIN,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darqueze Dennard,CIN,0,0,0,0,0.0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Carlos Dunlap,CIN,0,0,0,0,2.0,4,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
George Iloka,CIN,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Johnson,CIN,0,0,0,0,0.5,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adam Jones,CIN,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Lewis-Harris,CIN,1,11,0,11,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rey Maualuga,CIN,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Domata Peko,CIN,0,0,0,0,0.0,0,2,1,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vincent Rey,CIN,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Shaw,CIN,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Pat Sims,CIN,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shawn Williams,CIN,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609290cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mike Adams,IND,0,0,0,0,0.0,5,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Akeem Ayers,IND,0,0,0,0,1.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antonio Cromartie,IND,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vontae Davis,IND,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Clayton Geathers,IND,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
T.J. Green,IND,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
D'Qwell Jackson,IND,0,0,0,0,0.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Zach Kerr,IND,0,0,0,0,0.5,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kendall Langford,IND,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andrew Luck,IND,0,0,0,0,0.0,0,0,1,-1,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Mathis,IND,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh McNary,IND,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rashaan Melvin,IND,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sio Moore,IND,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antonio Morrison,IND,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Parry,IND,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Hassan Ridgeway,IND,0,0,0,0,0.5,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Patrick Robinson,IND,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Erik Walden,IND,0,0,0,0,1.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyson Alualu,JAX,0,0,0,0,1.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Prince Amukamara,JAX,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Cyprien,JAX,0,0,0,0,0.0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sheldon Day,JAX,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dante Fowler,JAX,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tashaun Gipson,JAX,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Myles Jack,JAX,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Malik Jackson,JAX,0,0,0,0,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Johnson,JAX,0,0,0,0,0.5,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Abry Jones,JAX,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sen'Derrick Marks,JAX,0,0,0,0,1.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Roy Miller,JAX,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Yannick Ngakoue,JAX,1,9,0,9,1.0,4,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Paul Posluszny,JAX,0,0,0,0,1.5,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jalen Ramsey,JAX,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Smith,JAX,0,0,0,0,1.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Telvin Smith,JAX,0,0,0,0,0.0,8,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020jax.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rafael Bush,DET,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Copeland,DET,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Quandre Diggs,DET,0,0,0,0,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610020chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
